user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments,extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23
1024,2024-01-26 15:21:54.438146048,Notion,Productivity,42.51,2,11,True,,,,45.18,51.7,62.44,36.38,35.67,48.81,66.24,66.96,51.51,31.04,42.53,24.29,45.2
1095,2024-01-26 16:05:36.112037345,Facebook,Social,3.55,2,7,False,,,,44.39,47.6,48.43,40.92,58.55,54.52,58.48,55.96,53.92,53.14,43.81,52.39,59.84
1066,2024-01-26 16:49:17.785928643,WhatsApp,Social,91.61,0,4,False,,,,30.92,39.93,37.93,63.5,55.8,48.2,44.01,44.59,49.84,45.14,54.35,67.59,54.42
1049,2024-01-26 17:32:59.459819940,Twitch,Entertainment,101.72,2,6,False,,,,54.72,36.99,44.59,37.86,47.14,62.95,50.1,69.98,35.1,37.42,62.37,39.89,62.8
1057,2024-01-26 18:16:41.133711237,Microsoft Teams,Productivity,2.67,2,4,True,,,,47.04,51.56,46.86,67.01,51.49,47.2,49.31,56.71,74.48,51.71,52.39,46.58,48.24
1056,2024-01-26 19:00:22.807602534,Slack,Productivity,44.78,3,6,True,,,,27.25,56.05,48.96,44.17,55.09,67.95,54.94,46.14,58.14,42.2,39.29,64.13,51.34
1026,2024-01-26 19:44:04.481493831,Microsoft Teams,Productivity,45.91,1,7,True,,,,48.03,17.38,49.12,49.65,44.38,50.4,46.22,47.09,48.55,36.17,45.22,47.63,50.73
1001,2024-01-26 20:27:46.155385128,Google Maps,Utilities,11.76,2,4,False,,,,46.02,43.47,68.27,46.12,36.6,61.5,58.25,50.85,46.25,51.19,33.89,52.62,56.67
1009,2024-01-26 21:11:27.829276425,Gmail,Utilities,14.44,3,5,False,,,,43.63,47.13,41.2,51.37,43.53,50.96,39.08,49.56,37.06,56.4,55.2,46.37,41.35
1011,2024-01-26 21:55:09.503167722,Notion,Productivity,41.26,1,6,True,,,,48.15,35.48,58.86,39.3,61.39,50.02,50.87,43.07,44.97,45.8,54.5,53.96,32.64
1010,2024-01-26 22:38:51.177059019,Spotify,Entertainment,120.05,0,2,False,,,,41.33,48.29,58.76,51.93,77.75,49.96,45.31,44.2,25.81,42.18,48.72,59.23,44.15
1027,2024-01-26 23:22:32.850950316,Evernote,Productivity,17.19,4,6,True,,,,56.66,65.38,45.45,48.63,41.91,30.58,38.13,57.41,38.84,38.92,40.81,53.38,49.78
1073,2024-01-27 00:06:14.524841614,Netflix,Entertainment,7.37,1,5,False,,,,62.48,37.78,44.29,48.27,40.3,54.32,53.93,59.78,26.88,55.02,46.44,44.95,50.63
1028,2024-01-27 00:49:56.198732911,TikTok,Entertainment,11.11,0,2,False,,,,47.99,52.81,20.25,59.34,30.23,50.33,47.95,56.92,48.63,53.0,51.05,64.59,69.27
1006,2024-01-27 01:33:37.872624208,Chrome,Utilities,99.29,1,5,False,,,,30.15,51.41,45.17,25.43,73.1,44.39,42.85,43.57,58.78,56.97,49.94,57.48,46.11
1009,2024-01-27 02:17:19.546515505,Weather,Utilities,7.76,2,7,False,,,,54.34,64.3,46.97,40.32,46.96,43.88,48.8,44.67,38.04,37.6,38.79,47.2,74.41
1065,2024-01-27 03:01:01.220406802,Microsoft Teams,Productivity,66.69,0,8,True,,,,62.24,44.76,45.54,41.22,35.85,35.33,56.29,61.92,48.47,47.74,54.6,45.97,32.09
1051,2024-01-27 03:44:42.894298099,Spotify,Entertainment,49.38,2,9,False,,,,57.8,61.92,41.2,26.19,44.63,57.27,43.94,47.85,50.9,50.64,60.12,49.66,48.74
1010,2024-01-27 04:28:24.568189396,Camera,Utilities,54.83,5,5,False,,,,51.09,59.49,40.18,68.33,52.37,58.78,54.59,47.89,66.92,53.51,38.45,36.49,50.53
1057,2024-01-27 05:12:06.242080693,Camera,Utilities,11.89,0,7,False,,,,38.49,31.08,67.1,45.98,61.75,55.82,68.8,56.8,57.38,35.8,32.68,34.8,52.91
1088,2024-01-27 05:55:47.915971990,Notion,Productivity,11.92,0,3,True,,,,50.36,44.95,47.91,52.29,56.29,47.41,42.64,54.11,51.07,48.68,62.18,51.89,49.77
1097,2024-01-27 06:39:29.589863288,Gmail,Utilities,21.79,5,2,False,,,,58.22,45.18,50.41,55.49,33.61,61.11,44.5,57.17,42.55,61.85,60.47,60.66,60.22
1008,2024-01-27 07:23:11.263754585,Netflix,Entertainment,12.22,0,8,False,,,,64.62,52.51,61.76,58.59,50.44,42.64,39.43,60.66,39.92,52.16,50.75,42.42,50.31
1058,2024-01-27 08:06:52.937645882,Microsoft Teams,Productivity,2.03,2,3,True,,,,51.2,32.47,56.95,36.24,53.02,47.5,35.56,42.69,39.01,40.79,34.64,39.14,39.96
1087,2024-01-27 08:50:34.611537179,Chrome,Utilities,31.41,0,6,False,,,,54.75,31.74,46.27,59.79,49.28,54.44,61.19,46.1,43.16,44.02,25.24,41.93,43.59
1068,2024-01-27 09:34:16.285428476,Camera,Utilities,18.34,0,4,False,,,,30.86,47.52,63.07,45.02,60.23,41.02,55.13,53.44,61.2,31.23,54.12,70.59,67.69
1074,2024-01-27 10:17:57.959319773,Facebook,Social,63.95,2,8,False,,,,44.57,57.49,43.38,44.6,46.0,54.26,40.22,57.47,38.11,38.84,51.13,47.69,55.29
1049,2024-01-27 11:01:39.633211070,Google Docs,Productivity,16.88,1,6,True,,,,56.21,46.57,60.84,45.88,58.37,54.64,72.71,49.01,52.62,42.84,33.04,56.71,29.37
1078,2024-01-27 11:45:21.307102367,Twitter,Social,6.52,2,4,False,,,,49.08,52.79,37.85,31.97,40.86,42.08,40.07,34.84,55.52,44.71,32.24,44.37,59.22
1089,2024-01-27 12:29:02.980993664,Chrome,Utilities,0.76,0,3,False,,,,71.25,68.35,50.7,51.98,38.13,46.81,36.56,53.73,53.92,39.01,64.33,65.52,47.76
1047,2024-01-27 13:12:44.654884961,TikTok,Entertainment,9.53,0,5,False,,,,47.79,54.76,57.58,43.64,50.83,41.41,54.98,39.94,32.98,41.14,37.92,35.61,37.73
1028,2024-01-27 13:56:26.328776259,Google Docs,Productivity,14.84,3,8,True,,,,47.07,53.13,45.53,55.35,54.53,36.61,46.82,42.35,40.99,64.39,53.32,46.57,47.99
1091,2024-01-27 14:40:08.002667556,Spotify,Entertainment,13.88,3,4,False,,,,56.58,47.27,64.78,67.25,42.01,40.34,54.45,52.07,57.76,46.07,52.53,63.34,66.57
1072,2024-01-27 15:23:49.676558853,Notion,Productivity,6.32,2,8,True,,,,75.06,40.52,76.43,55.57,66.71,41.83,49.86,51.77,40.26,41.83,42.47,49.18,55.38
1011,2024-01-27 16:07:31.350450150,Notion,Productivity,82.23,3,13,True,,,,39.7,53.45,47.23,36.44,47.96,57.55,69.84,54.48,52.33,57.78,50.37,55.87,61.58
1049,2024-01-27 16:51:13.024341447,Twitter,Social,13.78,0,7,False,,,,62.26,61.84,54.29,50.26,34.23,49.72,54.42,60.88,32.83,44.6,46.54,54.88,47.99
1046,2024-01-27 17:34:54.698232744,Instagram,Social,9.58,2,3,False,,,,46.08,53.42,38.86,56.48,55.49,43.16,58.25,52.88,66.93,47.99,39.79,50.82,30.01
1080,2024-01-27 18:18:36.372124041,Camera,Utilities,0.3,1,5,False,,,,52.78,45.54,45.6,40.72,55.51,38.19,38.38,54.43,54.7,53.37,39.52,56.46,62.94
1024,2024-01-27 19:02:18.046015338,YouTube,Entertainment,46.06,1,4,False,280332.0,12520.0,2175.0,65.21,50.53,31.67,53.78,47.34,47.46,36.81,61.22,38.14,53.09,34.78,41.73,61.03
1031,2024-01-27 19:45:59.719906635,Microsoft Teams,Productivity,35.05,1,10,True,,,,48.2,43.08,44.12,50.14,49.67,47.42,52.4,61.48,34.67,53.48,45.73,56.2,59.03
1082,2024-01-27 20:29:41.393797932,Netflix,Entertainment,29.18,2,6,False,,,,57.92,70.2,59.45,63.59,39.06,46.93,43.05,35.16,41.87,31.12,40.88,44.41,53.73
1085,2024-01-27 21:13:23.067689230,TikTok,Entertainment,7.15,2,11,False,,,,67.26,48.73,50.77,49.47,51.22,51.15,66.96,45.05,59.2,52.14,34.5,32.19,54.21
1001,2024-01-27 21:57:04.741580527,Instagram,Social,15.29,2,5,False,,,,61.14,64.73,54.54,46.63,52.56,43.12,55.82,52.02,39.34,62.8,57.64,56.9,51.15
1024,2024-01-27 22:40:46.415471824,Evernote,Productivity,17.74,2,4,True,,,,54.56,34.67,41.66,60.33,59.62,13.2,55.28,53.27,58.9,57.29,64.22,39.39,57.65
1059,2024-01-27 23:24:28.089363121,Google Docs,Productivity,50.79,1,5,True,,,,42.15,37.37,46.93,45.94,41.93,53.47,43.45,70.73,42.0,42.59,64.47,51.77,53.96
1018,2024-01-28 00:08:09.763254418,Google Docs,Productivity,14.16,1,3,True,,,,62.25,32.16,45.47,42.93,37.3,54.11,57.61,46.88,64.29,47.5,58.29,48.77,48.75
1045,2024-01-28 00:51:51.437145715,Notion,Productivity,14.06,3,9,True,,,,56.65,65.24,53.99,56.75,56.17,35.74,48.6,39.66,44.38,56.73,47.96,55.04,33.62
1032,2024-01-28 01:35:33.111037012,TikTok,Entertainment,0.22,3,7,False,,,,43.07,36.25,55.23,58.6,42.61,61.12,21.99,52.39,53.27,51.59,49.54,36.18,54.0
1028,2024-01-28 02:19:14.784928309,Slack,Productivity,35.14,1,2,True,,,,29.34,57.73,53.06,61.72,55.62,31.23,42.31,53.75,48.15,53.05,43.43,58.93,52.37
1039,2024-01-28 03:02:56.458819606,Notion,Productivity,2.51,1,4,True,,,,49.09,55.07,43.43,42.56,57.26,57.85,48.74,50.85,52.62,51.6,39.36,45.98,43.45
1100,2024-01-28 03:46:38.132710903,Spotify,Entertainment,52.3,1,3,False,,,,62.79,48.62,47.76,49.26,48.95,41.97,44.81,54.7,41.64,69.02,53.95,60.13,25.94
1002,2024-01-28 04:30:19.806602201,Camera,Utilities,2.56,1,7,False,,,,52.8,70.52,59.66,69.86,44.31,48.35,66.72,73.96,49.04,49.73,50.41,64.33,43.18
1018,2024-01-28 05:14:01.480493498,Chrome,Utilities,25.53,0,6,False,,,,55.38,35.78,49.34,42.53,50.1,59.18,58.22,37.47,37.52,48.26,51.09,50.2,60.57
1025,2024-01-28 05:57:43.154384795,Slack,Productivity,9.13,0,5,True,,,,59.64,46.2,53.18,46.05,54.47,61.33,72.61,18.74,48.44,45.1,35.85,33.58,60.69
1096,2024-01-28 06:41:24.828276092,TikTok,Entertainment,85.98,4,5,False,,,,35.7,50.9,46.59,51.43,41.66,65.65,50.51,53.34,46.61,67.92,60.59,45.18,23.78
1028,2024-01-28 07:25:06.502167389,Microsoft Teams,Productivity,4.65,3,3,True,,,,60.11,42.32,62.92,51.12,60.46,62.32,38.46,42.05,26.97,46.04,60.42,48.59,44.45
1060,2024-01-28 08:08:48.176058686,Weather,Utilities,4.9,0,4,False,,,,73.89,42.55,53.36,38.58,62.07,50.99,47.79,52.72,37.46,46.59,38.26,49.68,54.94
1074,2024-01-28 08:52:29.849949983,Twitter,Social,22.84,2,7,False,,,,43.28,46.08,40.09,46.99,56.94,48.9,42.51,68.44,52.95,33.1,51.85,54.7,59.31
1077,2024-01-28 09:36:11.523841280,Chrome,Utilities,33.39,3,6,False,,,,29.65,39.7,47.71,47.93,23.13,58.92,48.8,49.61,78.02,52.46,57.68,60.45,50.2
1024,2024-01-28 10:19:53.197732577,Google Maps,Utilities,14.93,6,2,False,,,,43.85,56.78,53.48,34.36,59.59,40.98,34.34,70.18,56.33,42.23,57.92,49.77,56.56
1032,2024-01-28 11:03:34.871623874,Netflix,Entertainment,10.06,0,9,False,,,,63.07,52.59,48.91,47.75,46.34,41.25,60.35,58.23,26.8,68.01,31.66,54.96,37.8
1020,2024-01-28 11:47:16.545515172,Spotify,Entertainment,63.53,2,5,False,,,,43.56,44.16,43.38,49.95,44.15,44.98,48.81,43.6,38.8,47.27,48.56,42.33,54.47
1031,2024-01-28 12:30:58.219406469,Camera,Utilities,12.96,0,5,False,,,,52.43,60.5,52.02,52.3,53.27,58.05,36.01,54.9,72.85,52.46,44.56,48.67,58.54
1063,2024-01-28 13:14:39.893297766,Snapchat,Social,9.38,4,8,False,,,,64.52,54.18,47.43,46.11,48.66,47.96,40.57,43.67,54.07,54.32,53.21,55.03,49.81
1044,2024-01-28 13:58:21.567189063,Snapchat,Social,20.02,4,6,False,,,,50.15,38.7,43.03,39.06,62.27,32.66,56.12,51.37,62.77,42.85,49.11,49.57,39.43
1026,2024-01-28 14:42:03.241080360,Weather,Utilities,34.22,3,12,False,,,,50.91,46.74,39.7,29.33,58.99,53.78,52.5,34.87,63.46,42.58,53.74,45.83,40.64
1011,2024-01-28 15:25:44.914971657,Twitch,Entertainment,104.42,6,5,False,,,,44.63,37.74,51.39,47.41,45.47,45.27,56.0,53.99,56.34,64.83,56.17,51.95,42.39
1002,2024-01-28 16:09:26.588862954,Weather,Utilities,24.67,3,5,False,,,,52.66,62.45,62.94,45.09,50.6,31.35,63.12,38.82,51.85,46.11,28.29,53.36,65.49
1014,2024-01-28 16:53:08.262754251,Twitch,Entertainment,24.98,0,3,False,,,,42.35,59.06,36.03,38.52,44.12,47.74,52.39,35.76,52.24,47.29,45.37,58.42,67.86
1076,2024-01-28 17:36:49.936645548,Camera,Utilities,9.66,2,11,False,,,,57.3,54.18,42.54,49.72,58.28,57.33,43.52,37.91,46.24,39.01,59.89,59.52,49.4
1007,2024-01-28 18:20:31.610536845,Chrome,Utilities,23.16,3,5,False,,,,63.33,28.41,62.08,55.67,74.63,56.81,68.55,48.6,41.73,43.21,44.17,52.06,30.53
1085,2024-01-28 19:04:13.284428143,Spotify,Entertainment,0.79,0,6,False,,,,38.18,40.91,48.65,46.57,53.39,39.25,54.58,46.02,49.81,42.09,59.94,36.42,61.85
1065,2024-01-28 19:47:54.958319440,Netflix,Entertainment,12.39,3,5,False,,,,59.1,47.86,45.19,67.78,57.51,53.0,38.46,51.61,40.27,47.44,48.78,45.13,47.79
1086,2024-01-28 20:31:36.632210737,Google Docs,Productivity,13.09,2,11,True,,,,64.47,45.26,50.5,59.32,45.48,46.17,37.43,55.05,53.11,41.77,66.38,42.19,53.19
1048,2024-01-28 21:15:18.306102034,Twitch,Entertainment,2.01,1,2,False,,,,17.76,52.77,48.66,56.14,39.96,44.21,28.19,47.69,49.8,35.19,63.76,49.12,31.59
1014,2024-01-28 21:58:59.979993331,Facebook,Social,9.73,1,3,False,,,,59.87,53.99,52.3,54.09,41.27,56.67,65.09,26.83,52.4,51.4,53.72,35.66,26.45
1061,2024-01-28 22:42:41.653884628,Weather,Utilities,2.56,1,5,False,,,,54.71,47.67,21.11,62.5,58.4,57.02,54.35,50.23,51.22,38.92,50.1,51.28,33.55
1093,2024-01-28 23:26:23.327775925,Google Maps,Utilities,5.06,2,5,False,,,,46.46,45.08,53.98,44.85,39.7,54.32,48.15,53.51,61.62,51.73,69.79,44.42,45.46
1004,2024-01-29 00:10:05.001667222,Spotify,Entertainment,118.76,2,7,False,,,,49.72,13.17,55.17,52.46,48.57,42.97,48.64,24.27,48.63,48.27,62.76,38.63,34.37
1001,2024-01-29 00:53:46.675558519,YouTube,Entertainment,57.34,4,4,False,204428.0,13923.0,1560.0,54.63,55.23,24.86,33.16,36.93,50.78,55.67,51.75,43.33,58.13,63.59,36.48,56.58
1011,2024-01-29 01:37:28.349449816,Slack,Productivity,5.86,2,3,True,,,,49.13,70.29,59.15,35.75,54.2,43.74,42.98,78.08,45.92,63.34,46.5,51.96,38.39
1045,2024-01-29 02:21:10.023341114,YouTube,Entertainment,21.19,1,9,False,332770.0,25137.0,3649.0,48.96,61.99,59.48,34.0,50.19,63.2,41.36,57.56,45.67,49.58,63.98,56.27,20.29
1037,2024-01-29 03:04:51.697232411,Microsoft Teams,Productivity,13.85,2,7,True,,,,39.21,68.54,53.02,50.93,32.53,46.12,46.23,55.07,42.28,60.01,33.39,49.28,67.61
1091,2024-01-29 03:48:33.371123708,YouTube,Entertainment,71.42,1,8,False,95869.0,7904.0,1344.0,35.64,47.84,45.24,43.84,57.97,55.29,37.66,53.03,48.45,47.91,46.06,61.3,47.41
1070,2024-01-29 04:32:15.045015005,Slack,Productivity,17.89,2,5,True,,,,62.74,63.15,53.78,33.73,44.3,45.17,59.76,40.76,51.43,61.23,38.26,60.65,29.42
1002,2024-01-29 05:15:56.718906302,Snapchat,Social,84.97,3,2,False,,,,43.28,46.48,52.44,48.57,51.79,54.95,31.19,55.74,61.8,52.08,53.21,52.15,50.01
1072,2024-01-29 05:59:38.392797599,Gmail,Utilities,28.53,1,6,False,,,,45.57,41.28,55.51,50.35,30.13,57.42,50.48,39.69,48.78,47.63,50.69,56.86,36.8
1057,2024-01-29 06:43:20.066688896,Facebook,Social,8.75,0,2,False,,,,51.74,35.76,41.75,76.75,54.1,62.83,39.52,50.41,62.01,53.23,49.42,41.83,84.8
1082,2024-01-29 07:27:01.740580193,Notion,Productivity,5.53,2,6,True,,,,76.19,47.72,60.91,34.52,52.19,47.47,41.13,60.69,44.38,51.09,48.34,48.5,55.61
1066,2024-01-29 08:10:43.414471490,Microsoft Teams,Productivity,34.26,2,3,True,,,,56.51,42.69,47.31,45.91,45.71,42.89,46.17,39.3,35.68,34.16,60.96,71.34,35.89
1094,2024-01-29 08:54:25.088362787,Twitter,Social,8.3,2,6,False,,,,52.52,41.53,36.44,54.93,38.76,32.61,48.61,40.38,44.23,60.92,54.74,56.38,60.94
1010,2024-01-29 09:38:06.762254085,Google Maps,Utilities,78.92,1,1,False,,,,44.94,50.33,60.54,63.23,65.04,34.53,47.86,45.48,53.15,49.3,49.38,58.48,40.63
1086,2024-01-29 10:21:48.436145382,Instagram,Social,1.53,1,4,False,,,,62.38,37.13,42.71,51.39,46.51,55.04,35.61,54.6,53.06,47.26,44.17,51.76,34.51
1010,2024-01-29 11:05:30.110036679,Facebook,Social,12.24,1,4,False,,,,38.16,52.4,78.93,45.25,42.04,62.47,36.12,21.0,46.51,59.63,57.48,52.53,41.78
1043,2024-01-29 11:49:11.783927976,WhatsApp,Social,5.51,1,2,False,,,,42.27,53.34,45.54,56.0,55.48,25.42,45.47,59.62,72.69,34.55,51.5,37.75,57.37
1002,2024-01-29 12:32:53.457819273,YouTube,Entertainment,61.73,0,5,False,483144.0,13677.0,7462.0,43.36,59.5,48.16,52.3,63.34,41.02,39.57,24.98,44.79,63.95,58.43,50.61,52.24
1092,2024-01-29 13:16:35.131710570,Snapchat,Social,32.63,3,5,False,,,,50.6,72.84,36.17,55.46,52.36,45.08,33.37,53.32,46.23,39.75,47.33,60.16,57.63
1007,2024-01-29 14:00:16.805601867,Gmail,Utilities,2.47,3,9,False,,,,57.29,53.85,29.27,57.56,40.38,38.72,48.24,53.4,45.5,34.01,40.0,28.79,52.85
1067,2024-01-29 14:43:58.479493164,Notion,Productivity,6.72,0,5,True,,,,51.64,57.07,42.36,52.37,44.19,56.67,53.39,44.79,79.47,50.98,50.93,38.99,55.82
1068,2024-01-29 15:27:40.153384461,Slack,Productivity,14.65,3,6,True,,,,54.95,51.29,52.61,57.44,35.87,56.86,59.47,56.38,54.37,65.41,39.92,49.53,58.22
1038,2024-01-29 16:11:21.827275758,Twitch,Entertainment,15.89,0,1,False,,,,58.63,55.21,34.2,54.32,59.44,44.95,53.58,56.18,53.59,52.27,44.87,68.2,60.57
1006,2024-01-29 16:55:03.501167056,Snapchat,Social,15.53,3,9,False,,,,34.06,61.07,66.33,39.19,42.48,62.01,57.3,51.57,67.11,64.78,52.69,44.69,48.2
1054,2024-01-29 17:38:45.175058353,Camera,Utilities,4.59,1,4,False,,,,55.3,61.29,83.33,53.01,41.73,49.35,55.66,39.81,35.1,61.9,48.57,56.13,69.16
1028,2024-01-29 18:22:26.848949650,Twitter,Social,0.8,4,0,False,,,,34.44,54.64,57.69,53.62,45.4,37.17,44.13,41.24,44.16,45.97,59.21,46.27,50.35
1088,2024-01-29 19:06:08.522840947,Twitch,Entertainment,32.12,2,6,False,,,,61.21,49.2,46.72,44.24,49.33,50.63,46.87,63.55,39.87,69.09,59.72,60.21,44.65
1051,2024-01-29 19:49:50.196732244,Spotify,Entertainment,14.98,2,6,False,,,,36.49,48.85,33.35,36.98,41.01,47.12,43.36,54.08,42.04,61.29,34.2,53.61,51.89
1017,2024-01-29 20:33:31.870623541,Spotify,Entertainment,72.64,4,9,False,,,,51.5,50.72,48.43,30.53,56.84,42.12,54.1,58.64,34.45,56.59,61.95,63.83,50.37
1010,2024-01-29 21:17:13.544514838,Google Maps,Utilities,1.49,2,5,False,,,,47.33,56.19,58.76,60.53,58.69,37.01,53.08,49.49,61.3,54.07,46.89,61.95,44.02
1036,2024-01-29 22:00:55.218406135,Facebook,Social,21.37,2,3,False,,,,26.46,55.79,45.26,63.61,42.18,55.94,42.2,65.13,52.56,50.78,32.63,36.88,48.05
1095,2024-01-29 22:44:36.892297432,Chrome,Utilities,7.55,3,5,False,,,,42.36,57.61,56.01,39.6,36.83,49.18,37.38,49.52,68.52,59.05,50.72,60.03,30.78
1026,2024-01-29 23:28:18.566188729,Chrome,Utilities,77.6,2,7,False,,,,43.12,56.35,32.24,38.07,55.12,62.78,41.57,50.87,52.47,44.67,60.46,66.45,54.57
1094,2024-01-30 00:12:00.240080027,Google Docs,Productivity,27.54,0,2,True,,,,50.52,60.6,45.39,56.06,34.21,60.36,43.74,51.43,48.09,42.59,55.63,56.05,57.73
1053,2024-01-30 00:55:41.913971324,Camera,Utilities,8.04,1,7,False,,,,41.69,50.78,43.69,40.4,57.55,46.44,45.11,58.1,59.02,62.21,42.16,36.47,47.6
1048,2024-01-30 01:39:23.587862621,Netflix,Entertainment,56.46,2,2,False,,,,77.7,64.14,71.93,48.33,45.4,40.41,54.94,46.34,55.84,46.72,76.02,55.61,54.75
1081,2024-01-30 02:23:05.261753918,Twitter,Social,0.63,3,4,False,,,,62.26,55.12,51.08,42.03,44.12,45.18,59.07,54.72,64.46,62.39,27.39,53.1,64.17
1026,2024-01-30 03:06:46.935645215,Slack,Productivity,4.08,4,6,True,,,,56.95,50.53,51.91,68.2,48.63,51.79,43.78,34.05,44.16,64.71,58.22,47.12,45.61
1029,2024-01-30 03:50:28.609536512,Twitter,Social,4.12,0,4,False,,,,47.92,52.09,50.34,60.98,43.14,46.37,42.89,43.84,58.78,62.04,44.3,62.1,55.07
1010,2024-01-30 04:34:10.283427809,Slack,Productivity,2.4,1,2,True,,,,48.67,54.26,58.79,56.07,51.12,64.06,37.43,49.0,43.92,60.19,61.65,73.44,48.82
1076,2024-01-30 05:17:51.957319106,Camera,Utilities,32.05,3,8,False,,,,40.94,60.79,38.08,37.27,58.34,31.71,58.73,56.19,41.07,42.23,46.59,58.83,49.77
1039,2024-01-30 06:01:33.631210403,Facebook,Social,9.41,4,3,False,,,,45.48,48.52,47.62,38.84,65.25,51.43,36.64,63.44,50.55,63.38,42.65,55.87,43.65
1072,2024-01-30 06:45:15.305101700,YouTube,Entertainment,15.63,3,5,False,417378.0,29446.0,6202.0,45.53,57.31,46.37,49.37,44.48,59.95,66.23,50.02,73.42,42.36,50.89,55.63,53.63
1006,2024-01-30 07:28:56.978992998,Twitch,Entertainment,71.35,3,8,False,,,,36.44,42.85,45.01,40.57,33.87,48.39,55.88,51.56,46.53,51.96,51.0,39.3,38.9
1099,2024-01-30 08:12:38.652884295,Netflix,Entertainment,16.06,1,9,False,,,,49.78,45.38,42.93,44.21,58.12,58.31,50.48,54.71,35.0,48.4,53.74,45.56,51.19
1091,2024-01-30 08:56:20.326775592,Evernote,Productivity,9.45,3,5,True,,,,51.24,39.57,47.72,46.03,52.31,39.98,35.19,52.03,56.21,40.68,32.02,58.09,49.68
1068,2024-01-30 09:40:02.000666889,WhatsApp,Social,25.08,1,9,False,,,,49.27,53.87,58.38,51.81,42.37,45.87,63.93,47.05,36.34,47.46,51.55,42.56,43.31
1016,2024-01-30 10:23:43.674558186,Evernote,Productivity,1.6,1,3,True,,,,62.74,50.28,58.17,37.29,45.47,50.11,48.88,24.85,43.33,50.61,44.55,33.97,50.76
1083,2024-01-30 11:07:25.348449483,Evernote,Productivity,2.84,4,9,True,,,,56.16,40.25,12.78,49.95,39.48,47.84,65.9,57.44,46.06,58.21,64.31,48.83,35.28
1013,2024-01-30 11:51:07.022340780,TikTok,Entertainment,9.39,0,6,False,,,,41.38,56.48,51.58,42.23,47.4,54.47,58.44,52.52,51.76,60.95,39.86,58.1,45.01
1008,2024-01-30 12:34:48.696232077,Twitter,Social,32.58,0,6,False,,,,54.1,67.82,44.64,53.86,56.85,57.29,56.47,56.67,23.25,48.86,46.35,49.43,59.93
1016,2024-01-30 13:18:30.370123374,Notion,Productivity,19.15,1,5,True,,,,65.8,39.93,61.18,52.74,53.99,56.56,62.2,37.21,47.06,28.3,62.76,42.92,45.37
1075,2024-01-30 14:02:12.044014671,Google Docs,Productivity,21.86,1,5,True,,,,45.33,37.41,41.69,44.44,53.59,52.31,29.08,38.1,58.84,54.22,49.94,50.74,45.37
1007,2024-01-30 14:45:53.717905968,Snapchat,Social,6.84,0,1,False,,,,62.18,48.09,35.28,46.24,48.9,47.2,59.69,59.44,48.45,49.75,47.27,55.88,54.0
1022,2024-01-30 15:29:35.391797266,Slack,Productivity,5.34,3,3,True,,,,63.3,34.26,56.36,73.89,61.05,51.1,35.72,45.41,63.98,52.64,49.7,39.67,60.9
1098,2024-01-30 16:13:17.065688563,Netflix,Entertainment,1.78,3,7,False,,,,51.03,49.25,50.34,48.45,48.59,55.34,50.03,58.33,52.94,50.78,63.86,32.09,51.15
1074,2024-01-30 16:56:58.739579860,Twitter,Social,9.02,0,8,False,,,,37.93,59.1,53.58,40.85,57.93,46.37,43.14,24.81,46.54,49.9,52.93,59.24,40.78
1056,2024-01-30 17:40:40.413471157,Weather,Utilities,18.7,1,3,False,,,,37.17,19.32,35.04,65.38,44.6,38.03,51.23,46.25,35.86,39.92,41.05,43.53,49.96
1062,2024-01-30 18:24:22.087362454,Google Maps,Utilities,45.98,2,5,False,,,,23.24,37.63,51.98,50.3,41.84,49.86,53.62,44.44,58.71,53.97,45.69,35.87,56.25
1095,2024-01-30 19:08:03.761253751,Gmail,Utilities,79.44,2,6,False,,,,45.65,48.58,52.42,54.97,43.84,42.99,52.81,53.51,42.39,54.54,45.0,63.65,60.27
1091,2024-01-30 19:51:45.435145048,WhatsApp,Social,3.96,2,8,False,,,,44.37,69.91,51.79,59.74,37.26,59.34,47.24,62.32,50.99,48.72,53.5,56.76,50.75
1077,2024-01-30 20:35:27.109036345,Spotify,Entertainment,44.12,1,8,False,,,,32.31,29.14,35.97,51.29,49.02,25.48,49.78,50.28,34.2,48.34,39.19,56.99,36.77
1066,2024-01-30 21:19:08.782927642,Microsoft Teams,Productivity,116.23,0,3,True,,,,49.57,56.82,57.02,47.05,39.21,39.6,59.28,45.8,59.4,39.58,49.31,43.8,45.86
1054,2024-01-30 22:02:50.456818939,Weather,Utilities,54.05,1,5,False,,,,50.58,38.74,47.85,54.93,47.19,66.4,43.98,52.15,56.21,37.08,65.71,45.11,62.77
1091,2024-01-30 22:46:32.130710237,Google Maps,Utilities,48.27,1,6,False,,,,64.12,43.44,32.32,60.05,47.22,41.94,52.1,44.22,53.82,48.96,51.56,51.86,65.82
1062,2024-01-30 23:30:13.804601534,Slack,Productivity,38.61,2,1,True,,,,46.87,53.88,39.46,57.35,65.15,53.67,52.97,51.26,54.35,49.78,42.04,44.6,60.55
1046,2024-01-31 00:13:55.478492831,Snapchat,Social,0.16,3,6,False,,,,50.05,43.24,34.82,47.12,41.4,40.62,62.18,39.65,42.31,62.1,55.54,65.39,69.07
